id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
175746,Female,22,1,36,0,< 1 Year,No,27516,26,286,0
30208,Female,64,1,28,1,1-2 Year,No,49458,11,233,0
320315,Female,50,1,46,0,1-2 Year,Yes,45714,91,62,0
178435,Male,32,1,8,1,< 1 Year,No,26373,152,259,0
245627,Male,22,1,50,1,< 1 Year,No,40835,152,59,0
349839,Male,61,1,20,0,1-2 Year,Yes,2630,26,179,0
303965,Female,24,1,18,1,< 1 Year,No,27172,152,186,0
55342,Female,60,1,28,0,> 2 Years,Yes,60706,26,281,0
16108,Male,23,1,15,1,< 1 Year,No,27503,152,93,0
30527,Male,22,1,40,0,< 1 Year,Yes,20590,160,113,0
72142,Male,58,1,8,0,1-2 Year,Yes,35150,81,195,1
179251,Female,57,1,28,0,1-2 Year,Yes,36959,26,106,1
29855,Female,29,1,8,0,< 1 Year,Yes,30145,26,78,1
1526,Female,29,1,8,1,< 1 Year,No,37270,152,178,0
202611,Male,45,1,33,0,1-2 Year,Yes,2630,156,36,1
137524,Female,43,1,28,0,1-2 Year,Yes,41666,26,259,1
52196,Female,39,1,50,0,1-2 Year,No,2630,157,48,0
333984,Female,32,1,28,0,< 1 Year,Yes,32007,26,198,1
357052,Female,48,1,29,0,1-2 Year,Yes,31367,26,10,1
199843,Female,27,1,11,1,< 1 Year,No,20592,152,124,0
282088,Male,26,1,41,1,< 1 Year,No,26891,152,103,0
242338,Male,22,1,30,1,< 1 Year,No,26471,152,44,0
345210,Male,22,1,50,1,< 1 Year,No,22698,160,61,0
309541,Female,28,1,50,1,< 1 Year,No,34762,152,291,0
343409,Female,36,1,46,1,1-2 Year,No,32881,160,136,0
314967,Male,36,1,38,1,1-2 Year,No,2630,156,103,0
300468,Female,27,1,30,0,< 1 Year,Yes,18320,152,126,0
25931,Male,29,1,36,0,1-2 Year,No,37664,124,112,0
27509,Female,68,1,28,0,1-2 Year,Yes,78738,26,88,0
279568,Female,25,1,25,0,< 1 Year,No,28601,152,142,0
227741,Male,46,1,8,1,1-2 Year,No,44091,152,201,0
298321,Male,21,1,3,1,< 1 Year,No,27435,152,50,0
253804,Male,24,1,27,1,< 1 Year,No,32908,152,103,0
276511,Male,26,1,6,1,< 1 Year,No,29976,152,131,0
119482,Female,26,1,28,1,< 1 Year,No,2630,152,178,0
255335,Female,65,1,40,0,1-2 Year,Yes,28601,26,179,0
15231,Male,54,1,33,0,1-2 Year,Yes,28036,26,228,1
255264,Female,46,1,48,0,1-2 Year,Yes,2630,15,175,0
299564,Male,73,1,28,0,> 2 Years,Yes,38180,26,115,0
155984,Female,48,1,8,0,1-2 Year,Yes,27152,152,29,0
206320,Female,35,1,28,1,1-2 Year,No,2630,160,245,0
153890,Male,51,1,8,0,> 2 Years,Yes,29443,124,258,0
363465,Female,28,1,41,1,< 1 Year,No,26701,152,49,0
362506,Female,76,1,10,0,> 2 Years,Yes,2630,124,244,0
378400,Male,30,1,41,0,< 1 Year,Yes,33935,26,207,0
207650,Male,75,1,28,1,1-2 Year,No,46994,61,13,0
368270,Female,23,1,15,0,< 1 Year,Yes,26928,152,91,0
224631,Female,27,1,11,1,< 1 Year,No,2630,152,80,0
287098,Female,52,1,13,1,1-2 Year,No,35193,124,229,0
114510,Male,28,1,37,1,< 1 Year,No,30477,152,238,0
219861,Female,22,1,28,1,< 1 Year,No,40978,152,218,0
348324,Male,30,1,46,1,< 1 Year,No,36863,160,211,0
24881,Female,48,1,28,0,1-2 Year,Yes,31388,26,71,0
222696,Female,37,1,11,0,1-2 Year,Yes,34207,157,246,1
296761,Male,20,1,28,1,< 1 Year,No,30892,160,279,0
42674,Female,22,1,41,1,< 1 Year,No,30023,152,198,0
128081,Female,46,1,4,0,1-2 Year,Yes,24101,124,259,0
122584,Female,43,1,41,0,1-2 Year,Yes,29927,26,187,1
299692,Male,20,1,37,0,< 1 Year,No,2630,160,20,0
211985,Male,25,1,36,1,< 1 Year,No,26878,152,232,0
18372,Male,47,1,8,0,1-2 Year,Yes,64555,124,203,0
142735,Female,66,1,37,1,1-2 Year,Yes,42184,128,273,0
100031,Male,32,1,28,1,1-2 Year,No,2630,157,88,0
246668,Male,33,1,20,0,1-2 Year,Yes,2630,26,125,0
16704,Male,44,1,8,1,1-2 Year,No,28955,124,52,0
227327,Male,31,1,3,1,< 1 Year,No,28605,152,299,0
284432,Male,42,1,28,0,1-2 Year,Yes,2630,122,22,1
336710,Female,41,1,8,0,1-2 Year,Yes,42120,124,232,0
214109,Female,21,1,30,0,< 1 Year,Yes,31730,160,62,0
139308,Female,22,1,13,1,< 1 Year,No,22183,152,40,0
255616,Male,60,1,4,0,1-2 Year,No,32716,26,169,0
133671,Male,41,1,38,0,1-2 Year,Yes,44467,122,78,1
362180,Male,49,1,46,0,1-2 Year,Yes,27981,124,291,0
112738,Female,35,1,28,0,1-2 Year,Yes,42956,122,253,1
144449,Male,37,1,41,0,1-2 Year,Yes,24843,124,155,0
312325,Male,64,1,41,0,1-2 Year,Yes,29725,26,148,0
234375,Female,22,1,8,0,< 1 Year,Yes,27223,152,156,0
11060,Male,61,1,28,0,1-2 Year,No,51023,122,100,0
331133,Male,43,1,50,1,1-2 Year,No,33873,30,266,0
368485,Female,24,1,8,1,< 1 Year,No,33060,152,35,0
300432,Male,57,1,36,1,1-2 Year,No,2630,26,42,0
57594,Female,64,1,28,0,1-2 Year,Yes,2630,122,272,0
330893,Male,43,1,35,0,> 2 Years,Yes,40212,124,256,1
281620,Male,41,1,28,0,1-2 Year,Yes,37143,124,102,0
166581,Female,40,1,38,0,1-2 Year,No,28354,124,274,0
1929,Male,22,1,12,1,< 1 Year,No,29762,152,106,0
292660,Female,29,1,35,1,< 1 Year,No,26185,152,171,0
308996,Female,50,1,28,1,1-2 Year,No,39324,61,217,0
333688,Female,45,1,46,0,1-2 Year,Yes,27177,124,244,0
52328,Male,35,1,3,0,1-2 Year,Yes,23398,124,218,0
279369,Female,23,1,8,1,< 1 Year,No,56298,152,216,0
1295,Male,28,1,8,1,< 1 Year,No,45121,152,94,0
207394,Male,35,1,11,0,1-2 Year,Yes,22230,124,70,1
134185,Male,28,1,8,1,< 1 Year,No,42094,152,66,0
42211,Male,65,1,28,1,1-2 Year,No,33468,124,130,0
81269,Male,45,1,38,1,1-2 Year,No,31103,124,232,0
13523,Male,24,1,13,1,< 1 Year,No,17343,152,150,0
178917,Male,23,1,33,1,< 1 Year,No,32696,152,267,0
191374,Male,22,1,11,1,< 1 Year,No,29983,152,175,0
272176,Male,46,1,3,0,1-2 Year,Yes,38071,124,196,0
33606,Male,73,1,50,1,1-2 Year,No,26175,26,73,0
327841,Male,45,1,2,0,1-2 Year,Yes,34469,26,263,1
129037,Female,21,1,28,0,1-2 Year,Yes,24560,122,245,0
323303,Male,35,1,28,0,1-2 Year,Yes,2630,124,113,0
256316,Female,43,1,28,0,1-2 Year,Yes,2630,16,128,1
74676,Male,51,1,31,1,1-2 Year,No,2630,26,115,0
26778,Male,20,1,46,1,< 1 Year,No,36942,160,193,0
196543,Male,33,1,28,0,1-2 Year,Yes,53348,26,56,1
101432,Male,48,1,28,1,1-2 Year,No,62362,124,72,0
223427,Male,34,1,28,0,1-2 Year,Yes,2630,158,14,1
24343,Male,29,1,1,0,1-2 Year,Yes,2630,156,163,1
177385,Male,60,1,48,0,1-2 Year,Yes,2630,124,177,0
30424,Male,49,1,28,0,> 2 Years,Yes,47693,26,56,1
203,Male,22,1,11,1,< 1 Year,No,21126,152,272,0
84134,Female,22,1,37,0,< 1 Year,Yes,27819,152,189,0
95609,Female,57,1,28,1,1-2 Year,No,48792,61,125,0
80719,Female,25,1,8,1,< 1 Year,No,38854,152,218,0
309573,Female,24,1,3,1,< 1 Year,No,21765,152,270,0
150237,Male,41,1,28,0,1-2 Year,Yes,37500,124,296,1
26526,Male,50,1,28,0,> 2 Years,Yes,40015,25,164,1
350029,Male,26,1,30,0,1-2 Year,Yes,29396,156,262,0
191421,Female,47,1,28,1,1-2 Year,No,29638,26,10,0
86892,Male,45,1,28,0,1-2 Year,Yes,31639,26,64,0
765,Male,59,1,28,0,1-2 Year,Yes,2630,156,245,0
158350,Female,55,1,28,1,1-2 Year,No,34053,26,196,0
30050,Female,44,1,3,0,1-2 Year,Yes,37105,124,158,1
12107,Male,22,1,6,1,< 1 Year,No,25310,152,168,0
123606,Female,25,1,8,1,< 1 Year,No,39891,152,181,0
194202,Female,54,1,47,0,> 2 Years,Yes,33366,16,226,0
301975,Male,49,1,28,0,1-2 Year,Yes,38551,124,84,0
331770,Female,59,1,28,1,1-2 Year,No,48175,13,120,0
150713,Male,21,1,48,0,< 1 Year,Yes,2630,152,125,0
297907,Female,27,1,11,1,< 1 Year,No,23114,152,290,0
317890,Female,30,1,35,1,< 1 Year,No,22866,152,264,0
370708,Male,26,1,8,1,< 1 Year,No,31574,152,270,0
274757,Male,24,1,28,1,< 1 Year,No,33904,152,284,0
222158,Female,22,1,28,0,< 1 Year,Yes,31517,154,187,1
220122,Female,27,1,2,0,1-2 Year,Yes,2630,156,219,0
379294,Male,24,1,12,0,< 1 Year,No,2630,152,108,0
373719,Female,64,1,28,0,1-2 Year,Yes,33633,26,47,0
231289,Female,23,1,47,1,< 1 Year,No,25224,152,107,0
335053,Male,47,1,25,0,1-2 Year,Yes,2630,30,106,0
165143,Male,47,1,45,1,1-2 Year,No,21143,125,128,0
374836,Female,24,1,3,1,< 1 Year,No,23468,152,215,0
227871,Male,39,1,8,0,1-2 Year,No,26036,124,26,0
216645,Male,67,1,28,0,1-2 Year,Yes,37567,124,215,0
338749,Female,23,1,8,1,< 1 Year,No,24822,152,258,0
162383,Female,22,1,41,0,< 1 Year,Yes,41841,152,253,1
247630,Male,33,1,25,1,< 1 Year,No,30023,152,110,0
178855,Male,53,1,8,0,1-2 Year,Yes,38688,78,131,0
258700,Female,23,1,35,0,< 1 Year,Yes,21920,160,34,0
8989,Male,41,1,12,0,1-2 Year,Yes,2630,124,94,1
78169,Male,25,1,11,1,< 1 Year,No,34004,152,48,0
56655,Male,24,1,47,0,< 1 Year,Yes,30128,152,125,1
347748,Male,36,1,10,1,1-2 Year,No,28197,152,226,0
199025,Male,31,1,21,1,1-2 Year,No,20509,155,273,0
155764,Male,33,1,28,0,1-2 Year,Yes,43306,26,124,1
158816,Male,22,1,25,0,< 1 Year,Yes,23470,152,255,0
252952,Male,42,1,13,1,1-2 Year,No,2630,26,194,0
216276,Female,58,1,31,0,1-2 Year,Yes,2630,124,231,0
370597,Female,23,1,11,0,< 1 Year,Yes,25346,152,233,0
244560,Female,47,1,28,1,1-2 Year,No,35730,26,250,0
102594,Male,24,1,46,1,< 1 Year,No,34340,152,25,0
245976,Female,23,1,33,1,< 1 Year,No,29227,152,84,0
150762,Male,77,1,28,1,1-2 Year,No,35067,124,218,0
48217,Male,25,1,8,1,< 1 Year,No,43848,152,150,0
250583,Male,42,1,45,0,1-2 Year,Yes,21438,13,15,0
289244,Female,24,1,41,1,< 1 Year,No,28857,152,140,0
249143,Male,48,1,50,0,1-2 Year,Yes,37431,26,11,0
84829,Male,43,1,23,0,1-2 Year,Yes,28299,124,292,1
193612,Female,28,1,44,1,< 1 Year,No,29739,152,281,0
331843,Male,23,1,47,1,1-2 Year,No,26718,26,29,0
330923,Male,29,1,28,1,< 1 Year,No,48410,152,202,0
225500,Male,25,1,5,0,< 1 Year,Yes,30631,152,116,0
99755,Female,53,1,28,0,1-2 Year,No,44019,61,100,0
175118,Male,52,1,28,1,1-2 Year,No,29099,124,166,0
147396,Female,22,1,46,0,< 1 Year,No,34661,152,37,0
288136,Male,27,1,21,1,< 1 Year,No,23855,152,267,0
241452,Female,30,1,8,1,1-2 Year,No,29888,26,73,0
40003,Male,59,1,46,0,1-2 Year,Yes,53730,124,211,0
159118,Female,50,1,33,1,1-2 Year,No,28567,26,173,0
361103,Female,29,1,28,0,< 1 Year,Yes,32443,152,23,1
33785,Female,33,1,46,1,1-2 Year,Yes,37048,124,152,0
71860,Female,54,1,29,0,1-2 Year,No,35173,124,105,0
231258,Female,25,1,13,1,< 1 Year,No,28934,152,249,0
278270,Male,36,1,15,0,1-2 Year,Yes,2630,152,28,0
70880,Female,64,1,28,0,> 2 Years,Yes,71335,122,154,0
194247,Female,21,1,30,1,< 1 Year,No,29765,152,40,0
340522,Male,54,1,41,0,1-2 Year,Yes,33731,124,232,1
362104,Female,53,1,30,1,1-2 Year,No,33837,156,172,0
167800,Male,51,1,28,0,1-2 Year,Yes,45606,124,197,1
21866,Female,27,1,28,1,< 1 Year,No,47195,152,71,0
367067,Female,26,1,41,1,< 1 Year,No,29198,152,110,0
94623,Male,25,1,32,0,< 1 Year,Yes,35605,152,182,0
293571,Female,46,1,28,0,1-2 Year,Yes,43138,26,260,0
195463,Male,26,1,28,1,< 1 Year,No,33724,153,21,0
136629,Male,27,1,27,0,< 1 Year,Yes,35865,152,183,0
276893,Male,28,1,17,1,< 1 Year,No,32360,152,200,0
159847,Female,27,1,8,1,< 1 Year,No,42264,152,135,0
272033,Male,42,1,28,0,1-2 Year,Yes,31597,26,160,0
371511,Female,35,1,28,0,1-2 Year,Yes,54832,124,191,1
16135,Female,40,1,28,0,> 2 Years,Yes,36396,25,162,1
66326,Female,21,1,13,1,< 1 Year,No,23990,152,103,0
368218,Male,28,1,50,1,< 1 Year,No,25225,152,288,0
148128,Male,47,1,8,0,> 2 Years,Yes,43834,156,52,0
200592,Female,43,1,28,0,1-2 Year,Yes,78401,26,15,1
124118,Male,51,1,28,1,1-2 Year,No,2630,157,258,0
216898,Male,45,1,28,0,1-2 Year,Yes,2630,26,69,0
234022,Female,36,1,28,0,1-2 Year,Yes,30654,13,83,0
22902,Male,23,1,2,1,< 1 Year,No,30221,152,99,0
314241,Male,61,1,28,0,1-2 Year,Yes,40870,124,260,0
267674,Female,41,1,41,1,1-2 Year,No,22291,26,209,0
231485,Male,24,1,28,1,< 1 Year,No,52026,152,78,0
203211,Female,42,1,8,0,1-2 Year,Yes,45982,26,33,0
184517,Male,22,1,30,0,< 1 Year,Yes,2630,152,226,0
70337,Male,66,1,31,0,> 2 Years,Yes,2630,9,224,0
73256,Female,68,1,28,1,1-2 Year,No,42798,26,225,0
349715,Male,40,1,50,1,1-2 Year,No,27072,4,40,0
256273,Female,65,1,12,0,1-2 Year,No,2630,3,121,0
322921,Male,23,1,6,1,< 1 Year,No,25925,152,163,0
291617,Female,27,1,29,1,< 1 Year,No,31230,152,194,0
253005,Male,27,1,13,1,< 1 Year,No,41639,160,298,0
139356,Female,21,1,47,0,< 1 Year,Yes,39197,160,30,0
133877,Male,75,1,11,1,1-2 Year,No,36738,26,200,0
209185,Female,21,1,13,0,< 1 Year,Yes,21378,163,140,0
175599,Male,23,1,13,0,< 1 Year,No,33645,152,158,0
350706,Male,42,1,28,0,1-2 Year,Yes,27146,26,248,1
254815,Male,42,1,45,0,1-2 Year,Yes,26332,124,66,1
56657,Male,36,1,36,1,1-2 Year,No,2630,152,18,0
125059,Female,54,1,45,0,1-2 Year,Yes,27909,26,163,1
121972,Female,80,1,28,1,1-2 Year,No,45066,26,166,0
256028,Female,57,1,8,1,1-2 Year,No,45331,152,229,0
135366,Male,43,1,39,0,1-2 Year,Yes,2630,154,120,0
51453,Male,41,1,15,0,1-2 Year,No,24208,160,129,0
267619,Female,21,1,24,1,< 1 Year,No,24936,152,144,0
302429,Male,22,1,33,1,< 1 Year,No,39152,152,231,0
238900,Female,26,1,38,0,< 1 Year,Yes,36960,152,186,0
105847,Male,22,1,32,0,< 1 Year,Yes,25796,152,39,0
89449,Female,24,1,37,0,< 1 Year,No,27190,152,142,0
138841,Female,62,1,25,1,1-2 Year,No,33543,152,282,0
125531,Male,31,1,8,0,1-2 Year,Yes,43135,124,293,0
309591,Male,37,1,7,1,1-2 Year,Yes,24843,124,181,0
338480,Male,32,1,29,0,1-2 Year,Yes,2630,157,62,0
100782,Female,55,1,28,0,> 2 Years,Yes,45407,122,32,0
16090,Female,79,1,28,1,1-2 Year,No,56435,26,243,0
337870,Male,23,1,47,0,< 1 Year,Yes,28268,152,262,0
103826,Male,23,1,8,1,< 1 Year,Yes,28955,152,283,0
152236,Female,22,1,27,1,< 1 Year,No,2630,160,273,0
228070,Male,27,1,3,1,< 1 Year,No,21804,152,299,0
131365,Male,56,1,28,1,1-2 Year,No,2630,26,228,0
246959,Female,52,1,28,1,1-2 Year,No,33951,26,153,0
47680,Female,57,1,28,1,1-2 Year,No,55303,26,99,0
247629,Female,46,1,28,1,1-2 Year,No,38295,26,122,0
229317,Male,38,1,28,0,1-2 Year,Yes,30288,26,25,1
65652,Female,33,1,8,1,1-2 Year,Yes,2630,156,231,0
109265,Male,46,1,28,0,1-2 Year,Yes,46504,26,181,1
76202,Female,41,1,46,0,1-2 Year,Yes,30388,26,60,0
295222,Female,53,1,20,0,1-2 Year,Yes,2630,26,131,0
151537,Female,23,1,47,0,< 1 Year,Yes,20687,152,35,0
124825,Female,23,1,15,1,< 1 Year,No,48165,151,202,0
40202,Female,40,1,41,1,1-2 Year,No,18858,124,244,0
278791,Female,62,1,15,1,1-2 Year,No,33360,124,283,0
322559,Male,44,1,8,1,1-2 Year,No,37057,124,42,0
358492,Female,22,1,15,0,< 1 Year,No,32966,152,29,0
207342,Male,45,1,28,0,1-2 Year,Yes,60286,26,246,1
185531,Male,52,1,46,0,1-2 Year,Yes,25180,124,34,1
80920,Female,52,1,28,1,1-2 Year,No,45485,26,34,0
234978,Male,56,1,28,0,1-2 Year,Yes,47283,124,247,0
222976,Male,40,1,28,1,1-2 Year,No,45332,26,195,0
372270,Female,36,1,46,0,1-2 Year,Yes,2630,156,80,0
194759,Male,37,1,26,0,1-2 Year,Yes,32135,124,206,0
132945,Male,49,1,8,0,1-2 Year,Yes,43224,154,279,0
377855,Male,37,1,14,1,1-2 Year,Yes,2630,156,131,0
314280,Female,31,1,8,1,< 1 Year,No,48428,152,154,0
3815,Female,26,1,3,1,< 1 Year,No,2630,152,249,0
77813,Male,24,1,28,1,< 1 Year,No,52758,152,212,0
322740,Male,21,1,46,1,< 1 Year,No,26486,160,280,0
85047,Female,46,1,39,0,1-2 Year,Yes,33850,163,264,0
222352,Male,33,1,30,1,< 1 Year,No,2630,152,130,0
12661,Female,35,1,3,1,1-2 Year,No,21450,124,256,0
26638,Female,47,1,28,1,1-2 Year,No,49233,124,252,0
230638,Male,66,1,28,0,1-2 Year,Yes,55068,26,159,0
255089,Male,52,1,20,0,1-2 Year,Yes,2630,26,296,0
327641,Male,36,1,18,0,1-2 Year,Yes,2630,124,101,0
378835,Female,24,1,11,1,< 1 Year,No,15067,122,32,0
191010,Female,28,1,28,0,1-2 Year,Yes,44395,24,289,0
367876,Female,23,1,40,1,< 1 Year,No,2630,152,91,0
244562,Male,23,1,29,1,< 1 Year,No,45318,152,101,0
345739,Male,48,1,8,0,1-2 Year,Yes,34972,26,194,0
152783,Male,24,1,8,0,< 1 Year,Yes,39416,152,167,0
140016,Male,31,1,27,1,< 1 Year,No,26018,152,275,0
265547,Female,20,1,46,1,< 1 Year,Yes,28880,160,241,0
243934,Female,21,1,11,1,< 1 Year,No,39051,152,127,0
153965,Female,36,1,8,0,1-2 Year,Yes,2630,124,172,0
274280,Female,35,1,48,1,1-2 Year,No,2630,15,196,0
249128,Male,63,1,28,0,> 2 Years,Yes,30000,13,198,0
242025,Male,27,1,15,0,< 1 Year,Yes,31348,152,13,1
135983,Female,66,1,28,0,1-2 Year,Yes,43567,122,234,0
171331,Female,23,1,46,1,< 1 Year,No,27501,152,24,0
87194,Female,49,1,39,0,1-2 Year,Yes,43878,26,229,0
75689,Female,42,1,28,0,1-2 Year,No,39803,122,152,0
262497,Female,24,1,14,1,< 1 Year,No,36141,152,252,0
165285,Male,27,1,28,1,< 1 Year,No,40545,152,286,0
207442,Male,57,1,28,0,1-2 Year,Yes,43540,26,118,0
290195,Female,20,1,49,0,< 1 Year,Yes,31817,160,144,0
69469,Male,22,1,50,1,< 1 Year,Yes,35570,152,200,0
168129,Male,78,1,28,0,> 2 Years,Yes,68526,26,289,1
37411,Male,50,1,8,0,1-2 Year,Yes,60245,124,43,0
323321,Female,27,1,45,1,< 1 Year,No,21179,152,248,0
14039,Female,23,1,33,1,< 1 Year,No,47901,152,210,0
220575,Male,68,1,15,1,1-2 Year,No,36515,152,203,0
288657,Female,44,1,28,0,> 2 Years,Yes,2630,26,171,0
28329,Female,40,1,28,0,1-2 Year,Yes,54649,124,139,1
126150,Male,30,1,30,1,< 1 Year,Yes,2630,160,109,0
123564,Male,23,1,29,1,< 1 Year,No,33368,152,207,0
318652,Male,21,1,16,1,< 1 Year,No,27565,160,72,0
306603,Male,23,1,36,0,< 1 Year,No,2630,152,165,0
318551,Male,22,1,39,1,< 1 Year,No,37640,26,34,0
354985,Male,39,1,8,1,1-2 Year,No,2630,26,192,0
225824,Female,26,1,16,0,< 1 Year,Yes,21493,152,58,0
132230,Male,30,1,35,0,< 1 Year,Yes,2630,124,106,0
283247,Male,74,1,29,0,> 2 Years,Yes,35984,26,57,0
55887,Male,37,1,1,0,> 2 Years,Yes,2630,157,162,0
315442,Female,42,1,38,0,1-2 Year,Yes,33643,26,294,0
354074,Male,59,1,46,1,1-2 Year,No,29873,26,202,0
340996,Male,45,1,28,1,1-2 Year,No,43926,60,136,0
354059,Male,46,1,3,1,1-2 Year,No,32709,26,122,0
156139,Male,22,1,6,1,< 1 Year,No,32272,152,83,0
237251,Male,22,1,30,1,< 1 Year,No,21950,152,260,0
99019,Female,47,1,28,0,1-2 Year,Yes,47898,25,77,1
24505,Female,28,1,15,0,< 1 Year,Yes,2630,26,58,1
349836,Female,69,1,28,1,1-2 Year,No,83586,55,297,0
290654,Male,59,1,28,1,1-2 Year,No,47185,26,162,0
342388,Male,34,1,43,1,1-2 Year,No,27658,124,291,0
69551,Female,20,1,12,0,< 1 Year,Yes,25515,160,126,0
257818,Male,73,1,20,1,1-2 Year,No,2630,22,99,0
290572,Female,62,1,15,0,1-2 Year,Yes,39310,124,90,0
33065,Female,24,1,41,1,< 1 Year,No,37261,152,173,0
316063,Male,67,1,43,0,> 2 Years,Yes,2630,156,216,0
102156,Female,43,1,14,0,1-2 Year,Yes,38611,26,86,1
33271,Male,54,1,28,0,1-2 Year,Yes,38101,122,159,0
97144,Male,40,1,46,0,1-2 Year,Yes,27585,124,90,0
107485,Female,33,1,28,0,1-2 Year,Yes,40134,26,34,0
292743,Male,42,1,28,1,1-2 Year,No,74179,26,150,0
178784,Female,38,1,50,1,1-2 Year,No,36964,152,290,0
380245,Male,24,1,16,1,< 1 Year,No,35018,26,247,0
16282,Male,25,1,29,1,< 1 Year,No,54239,152,135,0
85650,Male,23,1,30,1,< 1 Year,No,24579,152,139,0
66855,Male,25,1,15,0,< 1 Year,No,39274,152,52,0
226342,Female,31,1,28,0,< 1 Year,Yes,28585,124,204,1
90278,Female,76,1,50,0,1-2 Year,Yes,36790,26,183,0
98554,Male,38,1,28,0,1-2 Year,Yes,29334,124,94,0
327419,Male,41,1,45,0,> 2 Years,Yes,23800,154,248,0
119281,Female,23,1,41,1,< 1 Year,No,40217,152,185,0
17920,Female,57,1,35,0,1-2 Year,Yes,33548,10,18,0
131774,Female,24,1,46,0,< 1 Year,No,60220,152,17,0
323107,Female,25,1,2,1,< 1 Year,No,22631,152,81,0
251807,Female,26,1,15,1,< 1 Year,No,36724,152,228,0
335420,Female,25,1,15,1,< 1 Year,No,2630,152,127,0
317760,Male,49,1,28,0,1-2 Year,Yes,48195,124,96,0
369903,Male,45,1,9,0,1-2 Year,Yes,37243,124,248,0
202281,Male,48,1,28,0,1-2 Year,Yes,24911,124,133,0
238646,Female,27,1,2,0,< 1 Year,Yes,24226,152,295,0
286858,Male,24,1,50,1,< 1 Year,No,26072,151,298,0
172063,Female,30,1,50,1,< 1 Year,No,2630,160,138,0
115105,Female,78,1,15,0,1-2 Year,No,28337,124,11,0
64776,Female,25,1,16,0,< 1 Year,Yes,31382,152,293,0
130914,Male,32,1,28,0,< 1 Year,Yes,31712,156,110,1
44516,Male,34,1,29,0,1-2 Year,Yes,2630,156,89,0
265452,Female,73,1,26,1,1-2 Year,No,27759,26,177,0
220377,Female,55,1,50,0,> 2 Years,Yes,34068,26,29,0
163107,Male,39,1,41,0,1-2 Year,Yes,25801,163,141,0
176863,Male,33,1,46,0,1-2 Year,Yes,31378,157,33,0
264224,Male,47,1,35,1,1-2 Year,No,32471,124,24,0
244424,Male,30,1,28,0,1-2 Year,Yes,47232,26,210,0
132685,Male,26,1,28,1,< 1 Year,No,37326,152,126,0
16589,Female,29,1,28,0,1-2 Year,Yes,2630,158,199,1
170512,Male,46,1,28,0,1-2 Year,Yes,33372,26,268,1
336875,Male,42,1,15,0,> 2 Years,Yes,37970,124,139,0
238792,Male,26,1,41,1,< 1 Year,No,26854,152,185,0
27256,Female,39,1,28,0,1-2 Year,Yes,44011,156,128,0
304526,Female,48,1,11,1,1-2 Year,No,30718,120,14,0
338455,Male,48,1,43,0,1-2 Year,Yes,41935,26,253,1
36977,Female,38,1,28,0,1-2 Year,Yes,32183,155,282,1
359289,Female,64,1,47,1,1-2 Year,No,58523,16,26,0
215719,Male,60,1,28,0,1-2 Year,Yes,47688,124,46,1
87029,Male,65,1,28,1,1-2 Year,No,38118,26,281,0
248143,Male,22,1,28,1,< 1 Year,Yes,51228,152,268,0
319455,Female,24,1,33,0,< 1 Year,No,31135,163,17,0
257193,Male,43,1,28,0,> 2 Years,Yes,55464,26,250,1
375082,Male,24,1,28,1,< 1 Year,No,31409,152,22,0
320453,Male,37,1,28,0,1-2 Year,Yes,33110,124,156,0
230339,Female,21,1,15,0,< 1 Year,Yes,34014,152,289,0
339468,Female,23,1,22,0,< 1 Year,Yes,34036,152,203,0
129285,Female,29,1,8,1,< 1 Year,No,28054,152,294,0
288468,Male,28,1,28,1,1-2 Year,No,45423,124,184,0
135425,Female,33,1,21,0,1-2 Year,No,2630,156,56,1
135692,Male,27,1,38,1,< 1 Year,No,35508,152,216,0
247235,Female,51,1,24,0,1-2 Year,Yes,27005,26,79,1
74960,Female,77,1,28,0,1-2 Year,Yes,33952,157,115,1
304713,Male,44,1,29,1,1-2 Year,No,22023,26,153,0
290129,Male,79,1,18,0,1-2 Year,Yes,31471,124,109,0
360504,Male,32,1,28,0,< 1 Year,Yes,68460,124,27,0
349325,Female,37,1,29,0,1-2 Year,Yes,30020,124,90,0
124673,Male,59,1,22,0,> 2 Years,Yes,30923,124,104,0
231162,Female,20,1,41,1,< 1 Year,Yes,31579,160,271,0
18189,Male,20,1,47,0,< 1 Year,Yes,40709,160,224,0
373231,Male,23,1,46,1,< 1 Year,No,23810,152,94,0
238392,Male,25,1,41,1,< 1 Year,No,47051,152,186,0
105125,Female,24,1,11,1,< 1 Year,No,37312,152,206,0
97955,Male,25,1,27,1,< 1 Year,No,21981,160,197,0
89914,Male,23,1,6,1,< 1 Year,No,24451,152,181,0
326067,Male,21,1,50,1,< 1 Year,No,28945,152,30,0
273976,Male,55,1,48,0,1-2 Year,Yes,2630,26,276,0
54741,Male,21,1,8,0,< 1 Year,No,27800,152,10,0
370717,Male,30,1,28,0,1-2 Year,Yes,35791,122,179,1
10094,Female,41,1,28,0,1-2 Year,Yes,38483,26,275,1
108418,Male,65,1,50,0,> 2 Years,Yes,27669,124,273,0
123446,Female,66,1,30,1,1-2 Year,No,24102,26,291,0
141857,Female,32,1,21,1,< 1 Year,No,26295,152,176,0
315376,Female,60,1,50,1,1-2 Year,No,41724,152,35,0
290451,Male,22,1,33,1,< 1 Year,No,25158,152,45,0
